transaction_id,customer_id,transaction_date,amount,product_category,year_month,day_of_week
49163,596,2020-03-18,38.9651566211719,Electronics,2020-03,2
44726,45,2020-03-18,12.549003294548138,Beauty,2020-03,2
23730,757,2020-03-18,32.9104505980842,Home,2020-03,2
39187,202,2020-03-18,30.657321706147435,Electronics,2020-03,2
6346,329,2020-03-18,24.99825653683919,Food,2020-03,2
109,130,2020-03-18,35.44461866526006,Clothing,2020-03,2
18664,740,2020-03-18,36.58505023707748,Clothing,2020-03,2
6482,785,2020-03-18,17.006447455364967,Food,2020-03,2
44382,602,2020-03-18,30.201578844063008,Electronics,2020-03,2
24983,232,2020-03-18,131.23868705568785,Home,2020-03,2
14714,892,2020-03-18,30.412483505817285,Beauty,2020-03,2
5492,535,2020-03-18,64.48373912311699,Electronics,2020-03,2
13657,243,2020-03-18,22.77157167749364,Food,2020-03,2
40161,635,2020-03-18,35.67018395916728,Beauty,2020-03,2
24370,652,2020-03-18,54.68379522827247,Beauty,2020-03,2
4844,45,2020-03-18,365.8714335074992,Home,2020-03,2
33441,617,2020-03-18,175.37631785008074,Beauty,2020-03,2
38337,463,2020-03-18,53.668815223069714,Home,2020-03,2
11643,471,2020-03-18,105.29724799621184,Food,2020-03,2
38533,982,2020-03-19,136.2091562287114,Food,2020-03,3
14276,958,2020-03-19,42.00382325234513,Clothing,2020-03,3
38495,1000,2020-03-19,37.31426883919512,Beauty,2020-03,3
44482,512,2020-03-19,60.77310268486366,Home,2020-03,3
2859,93,2020-03-19,14.16296151752632,Clothing,2020-03,3
21789,768,2020-03-19,40.63761016699825,Beauty,2020-03,3
37766,905,2020-03-19,39.78855342043112,Beauty,2020-03,3
44399,23,2020-03-19,48.91707646932228,Food,2020-03,3
6683,164,2020-03-19,13.39114590921834,Beauty,2020-03,3
3873,429,2020-03-19,119.1374267509593,Clothing,2020-03,3
28230,881,2020-03-19,23.70861140878598,Home,2020-03,3
48370,804,2020-03-19,129.85119326791778,Clothing,2020-03,3
6624,999,2020-03-19,99.83975766667687,Beauty,2020-03,3
43638,293,2020-03-19,55.46365322091516,Food,2020-03,3
41119,607,2020-03-19,143.41278177481703,Food,2020-03,3
41372,806,2020-03-19,33.20074952415166,Food,2020-03,3
17614,313,2020-03-19,60.88205930633908,Beauty,2020-03,3
25979,953,2020-03-19,101.1915119516345,Beauty,2020-03,3
20837,619,2020-03-19,121.12209757302038,Clothing,2020-03,3
39286,715,2020-03-19,14.456639858665383,Clothing,2020-03,3
37308,566,2020-03-19,145.45249122205954,Home,2020-03,3
6693,311,2020-03-19,122.24212896028249,Food,2020-03,3
39080,726,2020-03-19,61.99419597416232,Home,2020-03,3
20559,837,2020-03-19,202.15344674376655,Food,2020-03,3
20851,200,2020-03-19,16.36012780818915,Beauty,2020-03,3
17780,509,2020-03-19,168.77630470503084,Electronics,2020-03,3
36820,341,2020-03-19,61.507844262486806,Electronics,2020-03,3
45961,919,2020-03-19,43.17379867817908,Beauty,2020-03,3
8015,560,2020-03-19,104.87619063561712,Food,2020-03,3
33387,859,2020-03-19,47.707319726785045,Home,2020-03,3
33763,277,2020-03-19,64.47143554610761,Clothing,2020-03,3
31112,957,2020-03-19,159.617309337237,Home,2020-03,3
32768,824,2020-03-19,229.8736166262253,Food,2020-03,3
20427,819,2020-03-19,233.3753420400737,Food,2020-03,3
24570,240,2020-03-19,59.3924750237069,Food,2020-03,3
8455,343,2020-03-19,21.73269127859045,Electronics,2020-03,3
33636,377,2020-03-19,54.84779407273962,Beauty,2020-03,3
24550,342,2020-03-20,4.818994956057869,Food,2020-03,4
20948,590,2020-03-20,35.544658409497806,Home,2020-03,4
36883,535,2020-03-20,70.06701677664827,Electronics,2020-03,4
6495,293,2020-03-20,29.7552124493813,Clothing,2020-03,4
36993,938,2020-03-20,124.0650147024083,Home,2020-03,4
10905,93,2020-03-20,8.895108006980836,Food,2020-03,4
40891,694,2020-03-20,29.446862894620992,Food,2020-03,4
15985,744,2020-03-20,55.25472771507463,Electronics,2020-03,4
48478,415,2020-03-20,94.8723290378196,Food,2020-03,4
33932,255,2020-03-20,43.26002693002368,Electronics,2020-03,4
42886,499,2020-03-20,4.329710875216894,Home,2020-03,4
30156,476,2020-03-20,558.8684430139992,Food,2020-03,4
36407,61,2020-03-20,50.58491524624001,Clothing,2020-03,4
41352,249,2020-03-20,48.89822467909098,Home,2020-03,4
36385,323,2020-03-20,68.06800902006404,Clothing,2020-03,4
36366,77,2020-03-20,23.5568997291464,Food,2020-03,4
36127,226,2020-03-20,51.73148266158278,Beauty,2020-03,4
45272,640,2020-03-20,28.808872223038648,Clothing,2020-03,4
28515,95,2020-03-20,34.837445750792035,Clothing,2020-03,4
4175,860,2020-03-20,27.345434385181367,Home,2020-03,4
15576,637,2020-03-20,501.18635096889824,Food,2020-03,4
12033,425,2020-03-20,38.36949030667201,Clothing,2020-03,4
23525,698,2020-03-20,100.934080177325,Food,2020-03,4
7926,449,2020-03-20,151.28847100409976,Clothing,2020-03,4
45340,728,2020-03-20,21.703810533005843,Home,2020-03,4
18340,986,2020-03-20,14.235539820199168,Home,2020-03,4
34259,883,2020-03-20,183.2822884682987,Home,2020-03,4
31405,78,2020-03-20,29.26687245449125,Beauty,2020-03,4
39552,434,2020-03-20,132.34559139268447,Beauty,2020-03,4
13756,778,2020-03-20,285.7170548663528,Beauty,2020-03,4
28009,981,2020-03-20,90.34010146971548,Beauty,2020-03,4
23623,712,2020-03-20,23.452273787379983,Beauty,2020-03,4
48188,385,2020-03-20,6.160078498345592,Home,2020-03,4
26899,488,2020-03-20,35.633767105820915,Home,2020-03,4
49752,426,2020-03-20,18.01378609541402,Home,2020-03,4
48144,996,2020-03-20,59.252382892452125,Food,2020-03,4
17037,249,2020-03-20,311.9191847742109,Electronics,2020-03,4
45667,691,2020-03-20,314.69583949446525,Home,2020-03,4
21302,532,2020-03-20,143.2231025408888,Electronics,2020-03,4
21890,698,2020-03-20,9.160869809202053,Home,2020-03,4
1021,355,2020-03-20,12.916150140963762,Beauty,2020-03,4
6255,770,2020-03-20,178.52229572634835,Food,2020-03,4
45634,920,2020-03-20,43.231998514441024,Home,2020-03,4
49772,809,2020-03-20,15.034765120437822,Food,2020-03,4
44891,81,2020-03-20,52.64001901405205,Food,2020-03,4
43932,463,2020-03-20,225.6218524928679,Electronics,2020-03,4
46474,990,2020-03-21,1457.40224838396,Electronics,2020-03,5
10043,620,2020-03-21,66.39172862756412,Food,2020-03,5
29821,585,2020-03-21,30.624519272260827,Electronics,2020-03,5
44285,68,2020-03-21,220.2338935893956,Clothing,2020-03,5
14742,676,2020-03-21,32.170035040938416,Electronics,2020-03,5
36348,216,2020-03-21,195.42562522495768,Home,2020-03,5
28562,782,2020-03-21,39.02523625136297,Food,2020-03,5
38786,259,2020-03-21,149.86469468697908,Home,2020-03,5
47518,312,2020-03-21,159.68567804540754,Food,2020-03,5
22700,386,2020-03-21,112.2486711303623,Electronics,2020-03,5
44206,152,2020-03-21,70.84068790849213,Clothing,2020-03,5
32409,861,2020-03-21,55.233209659760746,Electronics,2020-03,5
43581,761,2020-03-21,53.798176877477225,Food,2020-03,5
11556,396,2020-03-21,62.06633451116757,Clothing,2020-03,5
20642,649,2020-03-21,29.57867838521089,Food,2020-03,5
19986,173,2020-03-21,78.58808295039492,Home,2020-03,5
6090,974,2020-03-21,85.45999680445912,Home,2020-03,5
44733,836,2020-03-21,13.426552569710145,Food,2020-03,5
8820,68,2020-03-21,86.21389557333029,Electronics,2020-03,5
19139,709,2020-03-21,38.703579126919,Home,2020-03,5
47334,157,2020-03-21,98.28795118292258,Clothing,2020-03,5
40405,177,2020-03-21,15.090649491998157,Electronics,2020-03,5
9986,124,2020-03-21,100.37829467587248,Electronics,2020-03,5
48952,239,2020-03-21,50.37990030911817,Electronics,2020-03,5
46008,832,2020-03-21,44.52186839067928,Clothing,2020-03,5
7474,867,2020-03-21,40.8474663674158,Food,2020-03,5
47175,517,2020-03-21,521.0348513867658,Food,2020-03,5
35202,139,2020-03-21,400.4310171198692,Beauty,2020-03,5
45583,110,2020-03-21,239.97614159485417,Food,2020-03,5
13435,386,2020-03-21,23.183042553316465,Food,2020-03,5
25375,615,2020-03-21,7.558482700797668,Clothing,2020-03,5
35151,705,2020-03-21,51.45161028845971,Home,2020-03,5
188,421,2020-03-21,524.3468739973861,Electronics,2020-03,5
41764,427,2020-03-21,31.79490444565425,Clothing,2020-03,5
29068,982,2020-03-21,84.12932898757697,Beauty,2020-03,5
664,246,2020-03-21,45.695935486262485,Food,2020-03,5
49054,219,2020-03-21,281.92855775543666,Electronics,2020-03,5
48996,343,2020-03-21,374.8557787910139,Clothing,2020-03,5
25828,258,2020-03-21,167.47922057349228,Clothing,2020-03,5
25651,862,2020-03-21,26.60855621774079,Home,2020-03,5
24596,678,2020-03-21,60.44716698754203,Beauty,2020-03,5
42505,370,2020-03-21,64.71962235417085,Food,2020-03,5
7789,987,2020-03-22,48.34795121823014,Electronics,2020-03,6
9429,808,2020-03-22,33.2364439536948,Home,2020-03,6
16642,376,2020-03-22,11.270476311501298,Clothing,2020-03,6
8284,365,2020-03-22,8.66136703660581,Home,2020-03,6
16244,548,2020-03-22,32.463900622188675,Food,2020-03,6
19166,998,2020-03-22,40.58372206510448,Home,2020-03,6
45109,587,2020-03-22,33.820966640895804,Electronics,2020-03,6
42060,371,2020-03-22,38.77592526941286,Food,2020-03,6
33041,272,2020-03-22,20.154131314876807,Clothing,2020-03,6
34962,811,2020-03-22,44.77971070001704,Beauty,2020-03,6
5276,566,2020-03-22,20.2649114168394,Clothing,2020-03,6
4865,357,2020-03-22,260.7386123649591,Beauty,2020-03,6
32102,398,2020-03-22,304.1877241251421,Electronics,2020-03,6
22877,907,2020-03-22,47.0826189249003,Home,2020-03,6
7389,434,2020-03-22,87.89728737802388,Home,2020-03,6
49723,306,2020-03-22,102.60832835014656,Food,2020-03,6
35063,29,2020-03-22,55.69155664641674,Food,2020-03,6
42349,909,2020-03-22,40.54991084926337,Beauty,2020-03,6
44647,895,2020-03-22,134.67712109027764,Clothing,2020-03,6
4922,35,2020-03-22,65.25963465976159,Beauty,2020-03,6
37937,932,2020-03-22,40.40124032889085,Food,2020-03,6
25076,648,2020-03-22,114.95320769868712,Electronics,2020-03,6
46113,41,2020-03-22,21.024560501727816,Electronics,2020-03,6
44732,791,2020-03-22,24.486329200686885,Home,2020-03,6
25735,798,2020-03-22,49.978550949567214,Clothing,2020-03,6
41261,723,2020-03-22,42.46545750399955,Food,2020-03,6
33504,890,2020-03-22,129.6593243837106,Food,2020-03,6
21522,775,2020-03-22,87.55760166068625,Home,2020-03,6
28754,348,2020-03-22,180.46384681248853,Electronics,2020-03,6
9126,162,2020-03-22,74.87148829679613,Electronics,2020-03,6
8453,627,2020-03-22,16.667113910697648,Food,2020-03,6
48622,46,2020-03-22,49.93195908388044,Food,2020-03,6
173,678,2020-03-22,58.611160834855134,Food,2020-03,6
13041,857,2020-03-22,78.59683956436024,Food,2020-03,6
3585,47,2020-03-22,52.568632334673694,Beauty,2020-03,6
29196,809,2020-03-22,23.30517301684582,Food,2020-03,6
330,909,2020-03-22,51.14612076661369,Electronics,2020-03,6
35691,239,2020-03-23,23.254686094149896,Home,2020-03,0
3126,126,2020-03-23,55.80163759808664,Food,2020-03,0
33712,924,2020-03-23,121.03332338397516,Food,2020-03,0
20265,993,2020-03-23,178.03765105497163,Beauty,2020-03,0
33935,280,2020-03-23,43.536933166782994,Home,2020-03,0
14358,242,2020-03-23,159.3172961596073,Clothing,2020-03,0
47935,462,2020-03-23,64.36600094296574,Clothing,2020-03,0
1382,477,2020-03-23,66.43971873192622,Food,2020-03,0
39356,23,2020-03-23,30.03672003249563,Electronics,2020-03,0
7787,666,2020-03-23,292.8617849799669,Food,2020-03,0
42241,2,2020-03-23,11.827311148422549,Beauty,2020-03,0
34913,766,2020-03-23,14.042467097262245,Clothing,2020-03,0
16587,143,2020-03-23,101.32573900640786,Home,2020-03,0
41432,528,2020-03-23,12.82906341802206,Electronics,2020-03,0
40141,999,2020-03-23,3.71510335228713,Clothing,2020-03,0
41617,762,2020-03-23,194.94379814667585,Electronics,2020-03,0
8873,455,2020-03-23,20.222342218666345,Home,2020-03,0
29225,32,2020-03-23,57.80411950400732,Beauty,2020-03,0
31563,462,2020-03-23,32.30884314518333,Electronics,2020-03,0
32246,733,2020-03-23,32.6837734292033,Food,2020-03,0
23817,864,2020-03-23,128.5747769341912,Clothing,2020-03,0
855,429,2020-03-23,368.0835010278959,Beauty,2020-03,0
31437,494,2020-03-23,31.712380807718187,Electronics,2020-03,0
2969,587,2020-03-23,43.61394936042176,Beauty,2020-03,0
43862,832,2020-03-23,47.41963309622736,Electronics,2020-03,0
42731,575,2020-03-23,49.64731017478217,Beauty,2020-03,0
45547,559,2020-03-23,126.09156934095212,Clothing,2020-03,0
5901,376,2020-03-23,57.19818870183597,Food,2020-03,0
14357,369,2020-03-23,94.94116907379164,Electronics,2020-03,0
18825,387,2020-03-23,2009.3984620772933,Home,2020-03,0
8666,8,2020-03-23,17.727044981429913,Home,2020-03,0
28240,892,2020-03-23,142.66424711451614,Beauty,2020-03,0
13502,948,2020-03-23,52.01097671272812,Clothing,2020-03,0
38889,635,2020-03-23,44.030781486822825,Electronics,2020-03,0
22548,268,2020-03-23,16.245900770049943,Home,2020-03,0
36728,445,2020-03-23,57.01621199648145,Electronics,2020-03,0
48666,903,2020-03-23,154.43428970580996,Food,2020-03,0
11748,559,2020-03-23,108.16189476967982,Electronics,2020-03,0
4345,466,2020-03-23,42.305745572964106,Electronics,2020-03,0
4663,713,2020-03-23,107.69046984518104,Food,2020-03,0
22164,947,2020-03-23,525.3671385207676,Home,2020-03,0
44109,744,2020-03-24,19.857331627974823,Beauty,2020-03,1
48780,261,2020-03-24,87.78087071694844,Electronics,2020-03,1
24149,425,2020-03-24,35.48844027400568,Electronics,2020-03,1
30522,861,2020-03-24,194.8064725791777,Beauty,2020-03,1
28335,914,2020-03-24,34.022637322403824,Electronics,2020-03,1
42258,558,2020-03-24,36.202503219507264,Beauty,2020-03,1
46225,543,2020-03-24,56.24112822181258,Electronics,2020-03,1
1433,617,2020-03-24,18.48200755248453,Home,2020-03,1
30898,793,2020-03-24,81.93665656446466,Clothing,2020-03,1
9635,270,2020-03-24,19.623715040240658,Electronics,2020-03,1
10497,181,2020-03-24,18.08306029652558,Clothing,2020-03,1
38734,76,2020-03-24,780.3361321978766,Food,2020-03,1
3038,514,2020-03-24,45.3416099174491,Beauty,2020-03,1
18595,741,2020-03-24,39.25328339747004,Clothing,2020-03,1
167,656,2020-03-24,745.8065991810162,Food,2020-03,1
49351,342,2020-03-24,122.24232783657489,Home,2020-03,1
12626,376,2020-03-24,98.89601560014448,Electronics,2020-03,1
30006,487,2020-03-24,23.306945483403904,Beauty,2020-03,1
26158,810,2020-03-24,30.64079597804374,Clothing,2020-03,1
49732,935,2020-03-24,39.26894505255704,Home,2020-03,1
37280,373,2020-03-24,71.16919696153543,Home,2020-03,1
18105,689,2020-03-24,56.14081358940032,Beauty,2020-03,1
166,817,2020-03-24,16.05163942267333,Food,2020-03,1
49985,493,2020-03-24,99.9813227929524,Beauty,2020-03,1
12385,725,2020-03-24,73.27814252983552,Home,2020-03,1
32423,11,2020-03-24,17.164717249312346,Food,2020-03,1
21221,478,2020-03-24,33.257207427563905,Clothing,2020-03,1
14005,838,2020-03-24,40.70680136446656,Electronics,2020-03,1
20293,853,2020-03-24,165.81034077795366,Electronics,2020-03,1
43621,316,2020-03-24,14.726319382115753,Home,2020-03,1
35188,697,2020-03-24,23.549646419281263,Electronics,2020-03,1
6422,226,2020-03-24,61.45441584094593,Home,2020-03,1
24254,939,2020-03-24,19.10286943660933,Clothing,2020-03,1
703,22,2020-03-24,78.29587795232126,Electronics,2020-03,1
25718,614,2020-03-24,92.302596718287,Clothing,2020-03,1
41052,538,2020-03-24,39.00522626427671,Clothing,2020-03,1
41460,750,2020-03-24,76.87598120782494,Clothing,2020-03,1
7128,197,2020-03-24,58.83338850112874,Home,2020-03,1
6519,382,2020-03-24,72.50662065629713,Food,2020-03,1
313,891,2020-03-24,103.30985902871058,Home,2020-03,1
6056,403,2020-03-25,58.63586899887775,Electronics,2020-03,2
22810,565,2020-03-25,33.856903261335674,Beauty,2020-03,2
13785,647,2020-03-25,154.39322809630883,Electronics,2020-03,2
42902,511,2020-03-25,107.89227358438222,Beauty,2020-03,2
46207,887,2020-03-25,17.44195056524738,Clothing,2020-03,2
45714,652,2020-03-25,417.449104628905,Clothing,2020-03,2
8371,916,2020-03-25,65.30301812872078,Clothing,2020-03,2
33193,573,2020-03-25,55.24389812942962,Home,2020-03,2
38449,971,2020-03-25,67.48731600048198,Home,2020-03,2
34628,879,2020-03-25,97.84629271204624,Home,2020-03,2
30739,519,2020-03-25,5.506391949430955,Food,2020-03,2
49190,921,2020-03-25,36.58680455265336,Clothing,2020-03,2
33355,874,2020-03-25,25.81747734765733,Beauty,2020-03,2
15786,373,2020-03-25,15.836709078490705,Clothing,2020-03,2
42809,229,2020-03-25,45.72490388433855,Clothing,2020-03,2
3667,26,2020-03-25,382.1231525583476,Clothing,2020-03,2
37128,12,2020-03-25,27.45405164069645,Food,2020-03,2
5064,732,2020-03-25,93.2316418411566,Electronics,2020-03,2
4507,419,2020-03-25,4.640503279566039,Food,2020-03,2
25244,212,2020-03-25,39.281010980013896,Food,2020-03,2
31850,85,2020-03-25,16.155466610223076,Electronics,2020-03,2
17928,600,2020-03-25,29.32986745344884,Beauty,2020-03,2
16948,946,2020-03-25,43.78508247405739,Clothing,2020-03,2
10573,336,2020-03-25,19.582748957791186,Clothing,2020-03,2
22975,206,2020-03-25,249.52978764790512,Electronics,2020-03,2
3263,283,2020-03-25,131.4965673772801,Electronics,2020-03,2
7177,125,2020-03-25,1296.1798218650868,Electronics,2020-03,2
41199,87,2020-03-25,70.92621307417957,Home,2020-03,2
6704,67,2020-03-25,50.10807832579817,Home,2020-03,2
43445,78,2020-03-25,25.41802864735924,Clothing,2020-03,2
16380,375,2020-03-25,46.174268780376174,Beauty,2020-03,2
45428,296,2020-03-25,64.04067343380935,Beauty,2020-03,2
36359,744,2020-03-25,93.16135067431652,Clothing,2020-03,2
14108,385,2020-03-25,113.15153255688854,Food,2020-03,2
29314,23,2020-03-25,44.01846597702488,Food,2020-03,2
19615,661,2020-03-25,45.48766389791487,Beauty,2020-03,2
4066,632,2020-03-25,257.80275049416167,Food,2020-03,2
31306,440,2020-03-25,103.60046440867148,Electronics,2020-03,2
28576,396,2020-03-25,10.992925930543214,Clothing,2020-03,2
49432,15,2020-03-25,50.84902496419513,Clothing,2020-03,2
9840,518,2020-03-25,113.73506425333838,Beauty,2020-03,2
31869,543,2020-03-25,129.97565166847022,Home,2020-03,2
22893,849,2020-03-25,29.649575888113787,Food,2020-03,2
39985,289,2020-03-25,9.854158039432171,Beauty,2020-03,2
24499,384,2020-03-25,19.1163665390144,Beauty,2020-03,2
43882,395,2020-03-25,172.19204608800683,Beauty,2020-03,2
11616,981,2020-03-25,73.44902067698646,Clothing,2020-03,2
20675,460,2020-03-25,11.122409916409882,Clothing,2020-03,2
9487,616,2020-03-25,9.83616922502828,Home,2020-03,2
17280,887,2020-03-25,42.55657908618984,Beauty,2020-03,2
5026,932,2020-03-25,22.03248046200156,Clothing,2020-03,2
16148,345,2020-03-25,72.00158956818349,Home,2020-03,2
11132,454,2020-03-25,67.47521232259702,Beauty,2020-03,2
580,178,2020-03-25,14.283360103161558,Food,2020-03,2
18486,110,2020-03-25,37.23146180749277,Electronics,2020-03,2
37018,867,2020-03-25,110.9507318773766,Electronics,2020-03,2
4194,463,2020-03-26,26.68676827703506,Food,2020-03,3
48595,873,2020-03-26,62.35164674644714,Home,2020-03,3
1508,708,2020-03-26,240.2352885116736,Beauty,2020-03,3
31214,538,2020-03-26,12.297298777322078,Electronics,2020-03,3
39798,221,2020-03-26,6.562567371078498,Food,2020-03,3
16611,87,2020-03-26,77.33425709059217,Food,2020-03,3
18316,356,2020-03-26,104.53772295420792,Food,2020-03,3
26725,338,2020-03-26,71.07036468374005,Food,2020-03,3
30382,649,2020-03-26,11.33534289664266,Electronics,2020-03,3
40125,540,2020-03-26,14.355502934174575,Home,2020-03,3
46728,556,2020-03-26,56.12537845180815,Clothing,2020-03,3
17884,719,2020-03-26,14.846492299454226,Beauty,2020-03,3
30003,504,2020-03-26,67.68251000980118,Beauty,2020-03,3
48349,987,2020-03-26,46.55847491847377,Clothing,2020-03,3
4774,894,2020-03-26,298.8369794972133,Electronics,2020-03,3
1759,199,2020-03-26,55.37030591878089,Food,2020-03,3
22438,735,2020-03-26,122.25757360324796,Beauty,2020-03,3
7631,880,2020-03-26,39.85105543004283,Beauty,2020-03,3
43356,308,2020-03-26,12.03404034159714,Electronics,2020-03,3
8567,166,2020-03-26,85.38059665437098,Clothing,2020-03,3
16863,627,2020-03-26,12.794551007943422,Home,2020-03,3
7455,766,2020-03-26,125.48330079824208,Food,2020-03,3
17502,89,2020-03-26,47.71607561790218,Electronics,2020-03,3
46172,938,2020-03-26,65.56738633561893,Beauty,2020-03,3
6797,998,2020-03-26,46.63486449984195,Beauty,2020-03,3
34310,240,2020-03-26,99.66307567488803,Food,2020-03,3
36711,149,2020-03-26,142.99533938875345,Food,2020-03,3
38247,998,2020-03-26,37.60151097567605,Beauty,2020-03,3
23562,802,2020-03-26,107.34377859856326,Beauty,2020-03,3
23240,167,2020-03-26,47.20830251650803,Food,2020-03,3
7719,673,2020-03-26,70.7980994237167,Food,2020-03,3
27818,107,2020-03-26,81.28330760038968,Beauty,2020-03,3
9431,892,2020-03-27,286.47433676596955,Beauty,2020-03,4
49835,487,2020-03-27,17.593408318059407,Electronics,2020-03,4
13055,692,2020-03-27,227.45346479718347,Beauty,2020-03,4
13778,130,2020-03-27,14.108457374884129,Home,2020-03,4
1214,542,2020-03-27,33.49780464669458,Electronics,2020-03,4
23931,209,2020-03-27,86.41039205066937,Beauty,2020-03,4
21754,320,2020-03-27,19.03365107981491,Clothing,2020-03,4
4515,281,2020-03-27,131.2307951894566,Clothing,2020-03,4
853,487,2020-03-27,69.60774403860736,Clothing,2020-03,4
13515,141,2020-03-27,67.85509314287705,Clothing,2020-03,4
15139,964,2020-03-27,27.90612408027415,Food,2020-03,4
30029,462,2020-03-27,55.63575926547708,Clothing,2020-03,4
48369,127,2020-03-27,11.557455014239682,Clothing,2020-03,4
13334,316,2020-03-27,67.7593038604159,Clothing,2020-03,4
1546,694,2020-03-27,76.62939122282434,Home,2020-03,4
12062,539,2020-03-27,67.29681427821467,Home,2020-03,4
4954,843,2020-03-27,86.80353197038788,Food,2020-03,4
46694,800,2020-03-27,49.73448656688837,Clothing,2020-03,4
13555,843,2020-03-27,86.98969294250335,Food,2020-03,4
28550,217,2020-03-27,27.75402855974586,Beauty,2020-03,4
29294,604,2020-03-27,127.09787775285676,Beauty,2020-03,4
26672,992,2020-03-27,121.6334702844847,Clothing,2020-03,4
3977,16,2020-03-27,82.32706625969678,Electronics,2020-03,4
8688,589,2020-03-27,52.74692401691173,Food,2020-03,4
8914,804,2020-03-27,51.049711629491824,Beauty,2020-03,4
24422,698,2020-03-27,87.48321297299888,Food,2020-03,4
27056,816,2020-03-27,150.4586137674952,Electronics,2020-03,4
27453,22,2020-03-27,83.05110911355962,Electronics,2020-03,4
38896,598,2020-03-27,28.69620255429569,Food,2020-03,4
1064,402,2020-03-27,8.490641371674235,Clothing,2020-03,4
49261,3,2020-03-27,30.029595105821212,Clothing,2020-03,4
18791,172,2020-03-27,15.733486008834236,Home,2020-03,4
18023,465,2020-03-27,735.4338973834825,Electronics,2020-03,4
10816,799,2020-03-27,247.26305758291767,Clothing,2020-03,4
25485,119,2020-03-27,59.68583200910548,Food,2020-03,4
29116,342,2020-03-27,101.34501442323226,Clothing,2020-03,4
32842,343,2020-03-28,163.6951780980438,Clothing,2020-03,5
15149,786,2020-03-28,253.3361320501117,Beauty,2020-03,5
49307,119,2020-03-28,18.723635257395216,Electronics,2020-03,5
17647,278,2020-03-28,9.734740671272968,Clothing,2020-03,5
24059,331,2020-03-28,439.6657490630562,Home,2020-03,5
37063,921,2020-03-28,204.80969327054936,Food,2020-03,5
28613,286,2020-03-28,18.19750361500569,Beauty,2020-03,5
5627,996,2020-03-28,157.19463919476576,Home,2020-03,5
48769,243,2020-03-28,126.04772053461356,Clothing,2020-03,5
14093,211,2020-03-28,21.39101603062465,Beauty,2020-03,5
33064,848,2020-03-28,256.76734362090565,Home,2020-03,5
36718,895,2020-03-28,133.78675514675308,Home,2020-03,5
23971,5,2020-03-28,207.80246957905933,Beauty,2020-03,5
11378,261,2020-03-28,32.86824930130952,Home,2020-03,5
2405,105,2020-03-28,32.980253843044174,Home,2020-03,5
38580,445,2020-03-28,42.98889295173735,Electronics,2020-03,5
25134,137,2020-03-28,16.538492261596865,Food,2020-03,5
28479,972,2020-03-28,38.80225694034472,Electronics,2020-03,5
4189,527,2020-03-28,20.322866666389015,Electronics,2020-03,5
36103,533,2020-03-28,31.105327761726013,Home,2020-03,5
36162,865,2020-03-28,69.4801677467036,Beauty,2020-03,5
29380,236,2020-03-28,91.09784564403918,Clothing,2020-03,5
15362,679,2020-03-28,27.97062691458741,Electronics,2020-03,5
28570,561,2020-03-28,51.88194302155812,Food,2020-03,5
40315,378,2020-03-28,23.319528002612213,Electronics,2020-03,5
36574,343,2020-03-28,35.5919516051809,Home,2020-03,5
6739,643,2020-03-28,207.54543771484387,Home,2020-03,5
14657,316,2020-03-28,494.4315278105419,Clothing,2020-03,5
39199,501,2020-03-28,31.68736806569192,Beauty,2020-03,5
28879,902,2020-03-28,111.58726398797282,Electronics,2020-03,5
16447,824,2020-03-28,616.1813087178663,Electronics,2020-03,5
7718,902,2020-03-28,148.30987893737068,Home,2020-03,5
653,761,2020-03-28,20.75160353018135,Clothing,2020-03,5
26223,498,2020-03-28,18.335881217157684,Food,2020-03,5
49690,916,2020-03-28,202.3288704257533,Electronics,2020-03,5
12182,984,2020-03-28,323.669369913548,Food,2020-03,5
47044,158,2020-03-28,143.48283095077625,Home,2020-03,5
20778,560,2020-03-28,490.0405323443835,Food,2020-03,5
35212,762,2020-03-28,4.656263360576958,Clothing,2020-03,5
29430,406,2020-03-28,50.87456237714292,Home,2020-03,5
13280,240,2020-03-28,87.12411078522855,Food,2020-03,5
39674,653,2020-03-28,31.82362203671615,Beauty,2020-03,5
43493,947,2020-03-28,125.4953762309904,Food,2020-03,5
34850,916,2020-03-28,50.14311291986218,Beauty,2020-03,5
232,527,2020-03-28,92.64764097573875,Home,2020-03,5
22585,201,2020-03-28,45.82742151601967,Beauty,2020-03,5
7560,296,2020-03-28,200.21631989568945,Clothing,2020-03,5
31702,247,2020-03-28,127.52620565990205,Beauty,2020-03,5
34129,317,2020-03-28,11.898562957383906,Clothing,2020-03,5
17939,498,2020-03-28,120.80838684220632,Home,2020-03,5
42682,620,2020-03-28,17.51964944959072,Food,2020-03,5
46793,585,2020-03-29,50.16294137810965,Food,2020-03,6
29329,556,2020-03-29,8.976815064129575,Clothing,2020-03,6
48947,162,2020-03-29,122.9189734757061,Clothing,2020-03,6
26089,620,2020-03-29,74.45675736528267,Clothing,2020-03,6
47883,220,2020-03-29,12.953890354869424,Electronics,2020-03,6
15633,450,2020-03-29,159.94660467249247,Beauty,2020-03,6
45628,341,2020-03-29,7.710413353346283,Home,2020-03,6
25438,352,2020-03-29,85.50924542806376,Beauty,2020-03,6
45775,387,2020-03-29,50.89824238007978,Electronics,2020-03,6
17039,34,2020-03-29,25.386076326974845,Beauty,2020-03,6
7566,368,2020-03-29,193.4121564053908,Home,2020-03,6
